id,year,issue_d,final_d,emp_length_int,home_ownership,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,purpose,purpose_cat,interest_payments,loan_condition,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
20029289,2014,01/07/2014,1012016,7,MORTGAGE,Medium,130000,2,13025, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.89,G,7,8.43,7004.34,2347.57,0,389.13,Northern-Irl
18784772,2014,01/07/2014,1012016,10,MORTGAGE,Low,80000,1,28775, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.99,G,7,13.49,15504.66,5174.93,0,861.37,leinster
20038936,2014,01/07/2014,1012016,5,RENT,Low,80000,1,7500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,5.16,4984.2,3209.3,0,276.9,cannught
20048902,2014,01/07/2014,1012016,7,RENT,Low,61500,1,15750, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.99,E,5,17.4,10390.68,6769.68,0,577.26,leinster
19637581,2014,01/07/2014,1012016,0.5,RENT,Low,30000,1,4025, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.99,F,6,5.8,2880.36,1643.58,0,160.02,leinster
10934616,2014,01/07/2014,1092014,10,RENT,High,370000,3,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,25.8,G,7,6.23,36490.94008,35000,0,1406.45,ulster
16922470,2014,01/07/2014,1122015,10,RENT,Low,65000,1,22000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,3.71,10658.95,4403.14,0,595.06,Northern-Irl
18875308,2014,01/07/2014,1032015,2,RENT,Low,90000,1,17500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,23.43,F,6,11.87,19657.32,17500,0,681.35,cannught
10776258,2014,01/07/2014,1012016,10,MORTGAGE,Low,55000,1,10500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.99,E,5,9.99,6946.36,4510.01,0,384.84,cannught
20048492,2014,01/07/2014,1082014,4,MORTGAGE,Low,40000,1,6475, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.98,C,3,5.31,6550.44,6475,0,221.24,leinster
16421808,2014,01/07/2014,1012016,10,MORTGAGE,Medium,112500,2,9875, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,D,4,15.07,6274.8,4341.42,0,348.6,leinster
19936666,2014,01/07/2014,1012016,10,RENT,Low,92000,1,5400, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,5.69,3369.06,2399.66,0,187.17,Northern-Irl
20108066,2014,01/07/2014,1012016,9,RENT,Low,74000,1,10275, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.99,G,7,11.79,5536.44,1847.9,0,307.58,leinster
8155041,2014,01/07/2014,1012016,0.5,MORTGAGE,Medium,145000,2,21900, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.83,G,7,23.06,11763,3952.32,0,653.5,Northern-Irl
20047483,2014,01/07/2014,1012016,1,RENT,Low,50000,1,5750, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,31.64,3821.22,2460.46,0,212.29,leinster
17803178,2014,01/07/2014,1082014,6,RENT,Low,55000,1,14050, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,13.53,14278.54667,14050,0,518.72,ulster
20147110,2014,01/07/2014,1022015,10,MORTGAGE,Low,70000,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,26.38,6778.15,6000,0,229.61,leinster
18835481,2014,01/07/2014,1022015,3,MORTGAGE,Low,72000,1,28000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,13.92,29614.32,28000,0,704.49,munster
17794928,2014,01/07/2014,1012016,3,MORTGAGE,Medium,185000,2,27725, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,21.05,17934.48,12059.39,0,996.36,cannught
17594027,2014,01/07/2014,1112014,2,RENT,Low,45000,1,8000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,23.43,F,6,12.19,2329.42,639.55,1083.5,311.48,cannught
13177418,2014,01/07/2014,1012016,2,RENT,Low,26000,1,6850, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.49,C,3,2.17,4243.68,3056.42,0,235.76,Northern-Irl
19956666,2014,01/07/2014,1022015,10,OWN,Medium,140000,2,24500, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.15,B,2,10.53,25620.05,24500,0,792.28,Northern-Irl
19587404,2014,01/06/2014,1122015,10,MORTGAGE,Low,91000,1,12350, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,23.43,F,6,16.6,8655.12,5111.13,0,480.84,leinster
19826594,2014,01/07/2014,1012016,10,MORTGAGE,Low,61000,1,13100, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.49,C,3,10.7,8115.48,5845.36,0,450.86,leinster
17262994,2014,01/07/2014,1012016,1,MORTGAGE,Medium,106000,2,7925, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.5,F,6,1.01,5634.18,3249.68,0,313.01,cannught
19456105,2014,01/07/2014,1022015,7,RENT,Low,63239,1,15000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.57,F,6,14.99,17274.41,15000,0,445.3,ulster
19666913,2014,01/06/2014,1012016,7,RENT,Medium,105000,2,26000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,8.87,12956.48,5712.09,0,681.92,munster
18795632,2014,01/07/2014,1012016,5,RENT,Low,45000,1,8075, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,34.01,5218.59,3529.42,0,287.86,Northern-Irl
19657198,2014,01/06/2014,1122015,5,RENT,Low,36000,1,12175, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.2,E,5,13.67,5830.56,2477.28,0,323.92,munster
16362069,2014,01/06/2014,1012016,2,RENT,Low,38000,1,7775, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,22.17,5272.02,3285.81,0,292.89,leinster
19596884,2014,01/07/2014,1112015,5,RENT,Low,65000,1,20750, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,19.52,E,5,8.79,12257.28,7760.26,0,766.08,leinster
19296398,2014,01/06/2014,1012016,1,RENT,Low,11323,1,3375, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.99,F,6,14.42,2429.91,1378.19,0,134.18,ulster
19466527,2014,01/07/2014,1012016,4,RENT,Low,20000,1,7175, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.35,C,3,29.23,4373.46,3231.55,0,242.97,Northern-Irl
17562952,2014,01/07/2014,1012016,10,MORTGAGE,Low,35000,1,2875, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.99,E,5,2.57,1896.84,1235.88,0,105.38,leinster
17743776,2014,01/06/2014,1102015,3,RENT,Medium,105000,2,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.35,C,3,11.07,6898.92,6000,0,203.18,ulster
12487905,2014,01/06/2014,1012015,0.5,RENT,Low,87600,1,4400, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,14.36,4802.54,4400,0,153.85,cannught
19106722,2014,01/06/2014,1012016,3,MORTGAGE,Medium,104000,2,12000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.49,B,2,12.01,7626.41,5775.69,0,401.39,cannught
19067735,2014,01/06/2014,1012016,10,RENT,Medium,105000,2,21000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,7.45,10464.82,4610.29,0,550.78,ulster
18184375,2014,01/06/2014,1012016,8,RENT,Low,95000,1,3050, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,D,4,11.13,2045.73,1425.39,0,107.67,ulster
19067759,2014,01/06/2014,1012016,6,RENT,Low,40000,1,13550, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,34.02,9177.57,6297.39,0,483.03,Northern-Irl
19106438,2014,01/06/2014,1102015,6.05,RENT,Low,31200,1,6400, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,25.57,F,6,9.46,3040,1009.78,0,190,cannught
18004136,2014,01/06/2014,1122014,10,RENT,Low,18000,1,5825, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,34.13,6047.25,5825,0,201.9,munster
19166929,2014,01/06/2014,1082015,2,MORTGAGE,Low,63180,1,25200, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,10.63,28882.55,25199.99,0,607.61,Northern-Irl
19106566,2014,01/06/2014,1012016,3,MORTGAGE,Low,80000,1,24000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.8,G,7,22.53,13599.06,4627.09,0,715.74,leinster
19166617,2014,01/06/2014,1012016,6.05,OWN,Low,50000,1,10225, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.99,F,6,10.62,7723.5,4455.58,0,406.5,cannught
18915802,2014,01/06/2014,1052015,10,RENT,Low,65000,1,25975, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,15.82,30721.03,25975,0,702.57,cannught
19076293,2014,01/06/2014,1012016,9,MORTGAGE,Low,60000,1,22000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,13.44,27539.51,22000,0,553.53,leinster
19176229,2014,01/06/2014,1012016,7,RENT,Medium,120000,2,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.99,G,7,13.78,19906.49,6720.36,0,1047.71,cannught
19156276,2014,01/06/2014,1012016,4,RENT,High,380000,3,20000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,6.05,13170.99,9441.76,0,693.21,leinster
19135803,2014,01/06/2014,1122015,1,RENT,Low,48500,1,13075, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,21.16,6520.32,2553.64,0,362.24,Northern-Irl
17152579,2014,01/06/2014,1012016,10,RENT,Low,76800,1,20000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,23.75,14542.03,8919.45,0,765.37,ulster
19115308,2014,01/06/2014,1042015,8,RENT,Low,50000,1,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.49,B,2,4.87,10956.19,10000,0,334.49,Northern-Irl
13577922,2014,01/06/2014,1012016,10,RENT,Low,89000,1,24000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.24,D,4,29.79,16540.45,11018.07,0,870.55,cannught
7386161,2014,01/06/2014,1122015,7,RENT,Low,85000,1,14400, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,16.57,6798.24,2971.86,0,377.68,munster
18654870,2014,01/06/2014,1012016,1,RENT,Low,80000,1,15000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,21.68,9965.12,7047.3,0,524.48,leinster
19005634,2014,01/06/2014,1012016,5,MORTGAGE,Low,62000,1,14425, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,10.72,9583.03,6777.05,0,504.37,Northern-Irl
18975673,2014,01/06/2014,1072014,2,OWN,Low,98000,1,12300, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,19.05,12500.08,12300,0,454.11,ulster
18565956,2014,01/06/2014,1112015,0.5,RENT,Low,32000,1,8975, 36 months,1,INDIVIDUAL,house,12,Low,Bad Loan,12.99,C,3,27.37,5140.12,3807.59,0,302.36,ulster
18995091,2014,01/06/2014,1012016,5,MORTGAGE,Low,70000,1,16300, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.98,C,3,17.56,10581.86,7755.67,0,556.94,Northern-Irl
18486300,2014,01/06/2014,1012016,2,RENT,Low,28000,1,5000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,25.89,3635.65,2230.03,0,191.35,munster
18874812,2014,01/06/2014,1052015,7,RENT,Low,65000,1,6725, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,14.99,C,3,15.29,2579.1,1743.9,0,233.1,ulster
18505677,2014,01/06/2014,1112015,3,RENT,Low,47000,1,5975, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,20.2,E,5,25.41,3785.39,2380.02,0,222.67,leinster
18606198,2014,01/06/2014,1012016,4,RENT,Low,41000,1,13475, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.08,F,6,7.61,10055.37,5915.57,0,529.23,Northern-Irl
16201142,2014,01/06/2014,1012016,3,RENT,Medium,195000,2,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,4.07,17986.92,7461.87,0,946.68,leinster
18005023,2014,01/06/2014,1082014,3,RENT,Low,50000,1,7200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,18,7340.41108,7200,0,249.56,ulster
17924478,2014,01/06/2014,1012016,10,RENT,Low,35000,1,11200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.99,E,5,22.63,7799.5,5123.52,0,410.5,ulster
18594594,2014,01/06/2014,1012016,10,RENT,Low,35000,1,10800, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,13.72,4947.79,2565.96,0,260.41,munster
17794874,2014,01/06/2014,1012016,10,RENT,Low,39000,1,11700, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.89,G,7,25.29,6641.45,2251.49,0,349.55,leinster
18615082,2014,01/06/2014,1012016,10,MORTGAGE,Medium,120000,2,15000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.35,C,3,28.05,9651.05,7172.06,0,507.95,munster
16392033,2014,01/06/2014,1022015,3,RENT,Low,43000,1,5150, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.08,F,6,5.69,5924.63,5150,0,202.27,leinster
18264353,2014,01/06/2014,1022015,6,RENT,Low,87000,1,22000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,4.61,23355.45,22000,0,762.53,Northern-Irl
17904768,2014,01/06/2014,1082014,6,RENT,Medium,140000,2,27000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,15.61,D,4,1.25,5534.83,1193.36,3646.73,944.05,Northern-Irl
17924443,2014,01/06/2014,1012016,10,RENT,Low,25000,1,6800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.99,E,5,6.05,4735.37,3110.66,0,249.23,ulster
11765031,2014,01/06/2014,1042015,10,MORTGAGE,Low,90000,1,25000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.57,F,6,11.61,30275.57,25000,0,742.17,cannught
17735123,2014,01/06/2014,1102014,1,RENT,Low,29000,1,9175, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,29.43,9753.3,9175,0,338.74,Northern-Irl
13448610,2014,01/06/2014,1112015,5,MORTGAGE,Medium,160000,2,12000, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,13.98,C,3,3.05,4744.7,2602.2,0,279.1,leinster
14788812,2014,01/06/2014,1012016,10,OWN,Low,80000,1,18375, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,15.12,12445.57,8539.79,0,655.03,munster
17804689,2014,01/06/2014,1092015,3,RENT,Low,71000,1,23900, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,13.98,C,3,21.92,11432.68,8128.52,0,816.62,munster
17583188,2014,01/06/2014,1082015,1,RENT,Low,45000,1,8625, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.24,D,4,26.67,10196,8625,0,312.86,Northern-Irl
16782461,2014,01/06/2014,1012016,6.05,RENT,Low,56000,1,18000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.99,C,3,21.24,11521.79,8630.29,0,606.41,leinster
17643840,2014,01/06/2014,1012016,10,MORTGAGE,Low,85000,1,4000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,9.74,2657.34,1879.25,0,139.86,leinster
17733853,2014,01/06/2014,1012016,2,RENT,Low,83000,1,10800, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,D,4,9.12,7243.75,5047.11,0,381.25,leinster
17753559,2014,01/05/2014,1012016,10,MORTGAGE,Medium,120000,2,8000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,10.36,5418.61,3718.15,0,285.19,ulster
17102847,2014,01/06/2014,1012016,5,RENT,Low,72000,1,20000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,8.28,10527.71,4163.05,0,554.09,Northern-Irl
17593082,2014,01/05/2014,1092015,10,MORTGAGE,Low,73000,1,1200, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,22.72,1377.41,1200,0,41.96,ulster
17192801,2014,01/06/2014,1012016,6.05,OWN,Low,100000,1,24000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,15.61,D,4,11.45,10994.92,5701.94,0,578.68,leinster
12975540,2014,01/06/2014,1102014,5,RENT,Low,25755,1,8725, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,24.5,F,6,13.93,2564.26,686.57,1185.82,344.61,ulster
17363084,2014,01/05/2014,1012016,10,OWN,Medium,130000,2,32750, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.57,F,6,10.34,18472.56,6344.96,0,972.24,leinster
17562931,2014,01/05/2014,1122015,0.5,RENT,Medium,175000,2,7000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.99,F,6,7.46,5287.51,3047.83,0,278.29,ulster
17582906,2014,01/05/2014,1122015,1,MORTGAGE,Medium,115200,2,18000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,10.99,B,2,14.59,11195.18,8763.41,0,589.22,ulster
17362971,2014,01/05/2014,1022015,0.5,RENT,Low,40000,1,8075, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,15.61,D,4,8.49,3447.88,1484.75,1189.08,282.35,ulster
17502847,2014,01/06/2014,1082014,10,MORTGAGE,Low,30000,1,10725, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,15.61,D,4,27.28,750,474.03,0,375,leinster
15329456,2014,01/05/2014,1012016,7,RENT,Low,80000,1,13450, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.29,D,4,21.98,9021.2,6285.57,0,474.8,leinster
17332946,2014,01/05/2014,1082015,6.05,RENT,Low,48000,1,12050, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,25.57,F,6,4.8,15069.66,12050,0,482.75,Northern-Irl
17052722,2014,01/05/2014,1012015,10,OWN,Low,50000,1,5500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.5,F,6,27.68,6052.06,5500,0,217.23,leinster
15249730,2014,01/05/2014,1122015,10,RENT,Low,76000,1,18000, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,24.99,F,6,21.95,7326.55,1685.71,0,528.22,ulster
17292719,2014,01/05/2014,1092015,10,RENT,Low,55000,1,17550, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,25.8,G,7,10.06,8374.08,2754.29,0,523.38,leinster
16952697,2014,01/05/2014,1012016,10,RENT,Low,80000,1,3600, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,16.99,D,4,4.79,2438.46,1673.27,0,128.34,Northern-Irl
16872646,2014,01/05/2014,1122015,1,RENT,Low,77000,1,10000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,29.11,6585.59,4720.99,0,346.61,cannught
16852503,2014,01/05/2014,1112014,0.5,RENT,Medium,112000,2,20000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,23.43,F,6,17.68,22289.40989,20000,0,568.77,Northern-Irl
16952474,2014,01/05/2014,1122015,4,RENT,Low,25000,1,7000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,34.23,8317.03,7000,0,242.63,munster
16952513,2014,01/05/2014,1122015,6.05,MORTGAGE,Low,80000,1,15000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,13.35,C,3,18.86,6535.81,3724.34,0,343.99,ulster
15359682,2014,01/05/2014,1062015,8,RENT,Low,38000,1,9975, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,15.13,12177.51,9975,0,381.73,leinster
16662244,2014,01/05/2014,1012016,8,RENT,Low,85000,1,6950, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,22.41,4875.4,3166,0,256.6,Northern-Irl
16712075,2014,01/05/2014,1012016,5,RENT,Medium,105000,2,11975, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,12.86,9165.4,5676.44,0,458.27,ulster
16373037,2014,01/05/2014,1082015,0.5,MORTGAGE,Low,44000,1,3000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,20.99,E,5,17.24,1612.14,943.53,0,113.01,cannught
16502787,2014,01/05/2014,1012016,1,MORTGAGE,Medium,125000,2,9825, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.5,F,6,6.39,7761,4573.64,0,388.05,ulster
16511741,2014,01/05/2014,1122015,3,MORTGAGE,Low,40560,1,16150, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,25.57,F,6,19.53,9109.36,3128.88,0,479.44,leinster
14479734,2014,01/05/2014,1012016,0.5,RENT,Low,28000,1,6325, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.2,E,5,21.56,4712.25,3041.17,0,235.71,leinster
16302545,2014,01/05/2014,1012015,9,RENT,Low,69000,1,12000, 60 months,2,INDIVIDUAL,house,12,High,Bad Loan,22.15,E,5,10.49,3960.75,821.08,1633.53,332.46,leinster
16422685,2014,01/05/2014,1042015,6.05,OWN,Low,33600,1,6000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.35,C,3,17.14,6690.48,6000,0,203.18,ulster
16522277,2014,01/05/2014,1012016,3,RENT,Low,60000,1,3975, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,10.04,2857,1950.51,0,142.85,ulster
16432072,2014,01/05/2014,1112014,8,OWN,Low,23000,1,7325, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,22.15,E,5,24.43,8095.063051,7325,0,280.32,leinster
16331742,2014,01/05/2014,1012016,8,RENT,Medium,144000,2,12000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.67,B,2,2.02,7537.11,5812.11,0,396.69,Northern-Irl
16242159,2014,01/05/2014,1062015,4,RENT,Medium,101000,2,14975, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,1.68,17709.52,14975,0,564.11,Northern-Irl
16142045,2014,01/05/2014,1102015,2,RENT,Low,25000,1,9500, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,13.98,C,3,28.71,5518.2,3992.01,0,324.6,Northern-Irl
16061863,2014,01/05/2014,1012016,10,RENT,Low,30000,1,5375, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,26.92,3863.4,2637.67,0,193.17,ulster
16071845,2014,01/05/2014,1012016,10,RENT,Low,63000,1,14825, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.99,C,3,27.09,12900,10498.02,0,513.85,Northern-Irl
15329550,2014,01/05/2014,1112014,10,RENT,Low,90000,1,14000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,11.67,B,2,5.05,14622.09052,14000,0,462.8,leinster
15581471,2014,01/05/2014,1012016,1,OWN,Low,27000,1,9650, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.98,C,3,29.47,6594.6,4862.51,0,329.73,cannught
16231119,2014,01/05/2014,1032015,10,RENT,Low,68000,1,14025, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.98,C,3,21.92,15608.55,14025,0,479.21,ulster
16081239,2014,01/05/2014,1122014,5,RENT,High,250000,3,35000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.24,D,4,8.47,37857.51063,35000,0,1269.56,leinster
15329491,2014,01/05/2014,1102015,0.5,RENT,Medium,110000,2,33000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,17.57,D,4,16.33,40046.65,33000,0,1185.93,leinster
16271157,2014,01/05/2014,1012016,10,RENT,Low,100000,1,16000, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.52,E,5,16,17632.96,15439.87,0,590.72,Northern-Irl
15489701,2014,01/05/2014,1042015,8,RENT,Low,55000,1,4475, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,14.49,C,3,10.91,5037.79,4475,0,154.02,munster
16080988,2014,01/05/2014,1072014,9,OWN,High,225000,3,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,24.08,F,6,7.62,36398.53,35000,0,1008.51,leinster
14520609,2014,01/05/2014,1062015,10,RENT,Medium,115000,2,10000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,9.17,B,2,4.11,10892.62,10000,0,318.79,ulster
15289547,2014,01/05/2014,1012016,7,RENT,Low,83000,1,2975, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,20.2,E,5,6.52,2217.4,1431.37,0,110.87,leinster
15920862,2014,01/05/2014,1012016,0.5,RENT,Medium,190000,2,35000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,20.99,E,5,3.87,18933.6,7926.86,0,946.68,Northern-Irl
15900794,2014,01/05/2014,1012016,2,MORTGAGE,Low,90000,1,13500, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,13.35,C,3,21.93,9143,6833.52,0,457.15,Northern-Irl
13078109,2014,01/05/2014,1012016,5,MORTGAGE,Low,55000,1,11975, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,25.99,G,7,5.56,7169.4,2448.32,0,358.47,cannught
15800729,2014,01/05/2014,1122015,7,RENT,Low,27000,1,8075, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,24.5,F,6,10.44,6059.67,3532.76,0,318.93,leinster
16020667,2014,01/05/2014,1012016,10,MORTGAGE,High,242400,3,26400, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,24.08,F,6,14.54,15214.2,5615.2,0,760.71,munster
15550797,2014,01/05/2014,1012016,3,RENT,Medium,110000,2,13000, 36 months,1,INDIVIDUAL,house,12,Low,Good Loan,12.99,B,2,10.29,8759.2,6597.64,0,437.96,cannught
15499970,2014,01/05/2014,1012016,6.05,MORTGAGE,Medium,120000,2,25000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,23.43,F,6,3.93,14219.2,5388.77,0,710.96,ulster
15520900,2014,01/05/2014,1022015,1,MORTGAGE,Low,98000,1,29000, 60 months,2,INDIVIDUAL,house,12,High,Good Loan,19.47,D,4,13.87,33201.02,29000,0,759.8,cannught
14839011,2014,01/05/2014,1082015,10,RENT,Low,93000,1,5700, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,21.99,E,5,24.35,7065.18,5700,0,217.66,ulster
15520811,2014,01/05/2014,1092014,0.5,MORTGAGE,Medium,170000,2,7075, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,24.08,F,6,13.01,7626.30452,7075,0,277.87,munster
15510714,2014,01/05/2014,1032015,5,RENT,Medium,135000,2,25000, 36 months,1,INDIVIDUAL,house,12,High,Bad Loan,13.65,C,3,14.36,8544.51,5909.75,0,850.2,leinster
12978720,2014,01/05/2014,1062015,2,RENT,Medium,150000,2,26925, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,18.92,D,4,3.08,31529.89,26925,0,985.88,ulster
15280400,2014,01/05/2014,1052015,3,RENT,Low,40000,1,4250, 36 months,1,INDIVIDUAL,house,12,High,Good Loan,19.47,D,4,12.72,4986.51,4250,0,156.8,cannught
